Occupation,Age_Bracket,Age,Gender,Ethnicity,Bias_Age,Bias_Gender,Bias_Ethnicity,Combined_Bias_Factor,Skill_Score,Overall_Score,Final_Prob,Hired
1137 Information technology directors,65 to 69,65,Male,Asian,-0.04899684087417129,0.465342009751802,0.18902517122816812,1.2235911657304235,37,45.272873132025666,0.3839743883186572,0
1137 Information technology directors,20 to 24,20,Male,White,-2.492549538177179,0.465342009751802,0.020634437503715665,0.5122934380236488,26,13.31962938861487,0.024891143350726654,0
1137 Information technology directors,50 to 54,52,Female,White,0.3654696707095503,-1.027050976484645,0.020634437503715665,0.8076318495074504,4,3.2305273980298015,0.00922155503278857,0
1137 Information technology directors,50 to 54,51,Male,White,0.3654696707095503,0.465342009751802,0.020634437503715665,1.328187688347733,36,47.81475678051839,0.4455852856437256,0
1137 Information technology directors,35 to 39,38,Male,White,0.18299773820180693,0.465342009751802,0.020634437503715665,1.2498098192667417,82,102.48440517987282,0.994771769858002,1
1137 Information technology directors,25 to 29,28,Female,White,-1.352173995595605,-1.027050976484645,0.020634437503715665,0.45557412381675844,41,18.678539076487095,0.04180056444984942,0
1137 Information technology directors,50 to 54,53,Female,White,0.3654696707095503,-1.027050976484645,0.020634437503715665,0.8076318495074504,1,0.8076318495074504,0.0072517318086813744,0
1137 Information technology directors,40 to 44,42,Female,White,0.5373934195420054,-1.027050976484645,0.020634437503715665,0.8552674603733451,95,81.25040873546779,0.9579139199258007,1
1137 Information technology directors,50 to 54,54,Female,Asian,0.3654696707095503,-1.027050976484645,0.18902517122816812,0.854260828944068,73,62.36104051291696,0.7748851400369472,1
1137 Information technology directors,25 to 29,27,Female,White,-1.352173995595605,-1.027050976484645,0.020634437503715665,0.45557412381675844,5,2.2778706190837923,0.008390635860331985,0
1137 Information technology directors,55 to 59,55,Male,White,0.11685900576016568,0.465342009751802,0.020634437503715665,1.222557713922655,15,18.338365708839827,0.040459097068568206,0
1137 Information technology directors,30 to 34,34,Female,White,-0.49189854034211555,-1.027050976484645,0.020634437503715665,0.6068714074090685,24,14.564913777817644,0.02809930960025223,0
1137 Information technology directors,35 to 39,36,Male,White,0.18299773820180693,0.465342009751802,0.020634437503715665,1.2498098192667417,12,14.997717831200902,0.029305737988496082,0
1137 Information technology directors,55 to 59,56,Female,White,0.11685900576016568,-1.027050976484645,0.020634437503715665,0.7434013703690114,40,29.736054814760458,0.11645940116905322,0
1137 Information technology directors,20 to 24,21,Female,White,-2.492549538177179,-1.027050976484645,0.020634437503715665,0.3115105647126337,68,21.182718400459095,0.053064231990825,0
1137 Information technology directors,55 to 59,57,Female,White,0.11685900576016568,-1.027050976484645,0.020634437503715665,0.7434013703690114,87,64.675919222104,0.8126910941141969,1
1137 Information technology directors,40 to 44,44,Female,White,0.5373934195420054,-1.027050976484645,0.020634437503715665,0.8552674603733451,9,7.697407143360106,0.014339990766224248,0
1137 Information technology directors,35 to 39,37,Female,White,0.18299773820180693,-1.027050976484645,0.020634437503715665,0.7599725736975085,25,18.999314342437714,0.04310442675946966,0
1137 Information technology directors,60 to 64,63,Male,White,-0.11134855878799191,0.465342009751802,0.020634437503715665,1.1330079092475387,5,5.6650395462376935,0.011733596877260265,0
1137 Information technology directors,30 to 34,33,Male,White,-0.49189854034211555,0.465342009751802,0.020634437503715665,0.9980279160889511,99,98.80476369280616,0.9924638292229998,1
1137 Information technology directors,40 to 44,41,Male,Asian,0.5373934195420054,0.465342009751802,0.18902517122816812,1.4877330724239874,40,59.509322896959496,0.7213026303561605,1
1137 Information technology directors,40 to 44,40,Male,White,0.5373934195420054,0.465342009751802,0.020634437503715665,1.406526639340801,50,70.32633196704005,0.8841810032325953,1
1137 Information technology directors,25 to 29,26,Male,White,-1.352173995595605,0.465342009751802,0.020634437503715665,0.7492125808959226,26,19.479527103293986,0.04512916839531312,1
1137 Information technology directors,35 to 39,36,Female,White,0.18299773820180693,-1.027050976484645,0.020634437503715665,0.7599725736975085,27,20.519259489832727,0.04982761625920855,0
1137 Information technology directors,40 to 44,43,Female,Asian,0.5373934195420054,-1.027050976484645,0.18902517122816812,0.9046467027185777,67,60.61132908214471,0.7429069860016905,1
1137 Information technology directors,60 to 64,60,Female,White,-0.11134855878799191,-1.027050976484645,0.020634437503715665,0.6889487692740824,67,46.15956754136352,0.40515208664649116,0
1137 Information technology directors,35 to 39,39,Male,Mixed,0.18299773820180693,0.465342009751802,-0.32801505853800994,1.1126837572470247,68,75.66249549279769,0.9286576177449526,1
1137 Information technology directors,30 to 34,33,Female,White,-0.49189854034211555,-1.027050976484645,0.020634437503715665,0.6068714074090685,99,60.08026933349778,0.732633839432549,1
1137 Information technology directors,50 to 54,51,Female,White,0.3654696707095503,-1.027050976484645,0.020634437503715665,0.8076318495074504,74,59.76475686355133,0.7264083560350947,0
1137 Information technology directors,40 to 44,44,Male,White,0.5373934195420054,0.465342009751802,0.020634437503715665,1.406526639340801,52,73.13938524572164,0.9100248613677792,1
1137 Information technology directors,55 to 59,58,Male,White,0.11685900576016568,0.465342009751802,0.020634437503715665,1.222557713922655,65,79.46625140497258,0.9501037405647716,1
1137 Information technology directors,25 to 29,26,Female,White,-1.352173995595605,-1.027050976484645,0.020634437503715665,0.45557412381675844,52,23.68985443847144,0.06716885341947566,0
1137 Information technology directors,35 to 39,36,Female,White,0.18299773820180693,-1.027050976484645,0.020634437503715665,0.7599725736975085,23,17.479369195042693,0.03725282417568077,0
1137 Information technology directors,20 to 24,22,Male,White,-2.492549538177179,0.465342009751802,0.020634437503715665,0.5122934380236488,100,51.22934380236488,0.5306949474177095,0
1137 Information technology directors,20 to 24,24,Male,White,-2.492549538177179,0.465342009751802,0.020634437503715665,0.5122934380236488,84,43.032648793986496,0.3325364906829078,0
1137 Information technology directors,45 to 49,48,Female,White,0.5815028083439374,-1.027050976484645,0.020634437503715665,0.8679354701658017,43,37.321225217129474,0.21962080930459607,0
1137 Information technology directors,40 to 44,41,Female,White,0.5373934195420054,-1.027050976484645,0.020634437503715665,0.8552674603733451,64,54.73711746389409,0.6162618998871339,1
1137 Information technology directors,55 to 59,55,Male,White,0.11685900576016568,0.465342009751802,0.020634437503715665,1.222557713922655,81,99.02717482773507,0.9926283699060882,1
1137 Information technology directors,20 to 24,22,Female,White,-2.492549538177179,-1.027050976484645,0.020634437503715665,0.3115105647126337,78,24.29782404758543,0.07107993545647776,0
1137 Information technology directors,50 to 54,53,Female,White,0.3654696707095503,-1.027050976484645,0.020634437503715665,0.8076318495074504,49,39.57396062586507,0.2606478750120225,0
1137 Information technology directors,30 to 34,33,Male,White,-0.49189854034211555,0.465342009751802,0.020634437503715665,0.9980279160889511,24,23.95266998613483,0.06883443290358629,0
1137 Information technology directors,45 to 49,47,Female,White,0.5815028083439374,-1.027050976484645,0.020634437503715665,0.8679354701658017,34,29.50980598563726,0.11415150281377821,0
1137 Information technology directors,40 to 44,42,Female,Other,0.5373934195420054,-1.027050976484645,-0.2772586769150353,0.7744216822649148,95,73.57005981516691,0.913489491613066,1
1137 Information technology directors,50 to 54,52,Male,White,0.3654696707095503,0.465342009751802,0.020634437503715665,1.328187688347733,16,21.25100301356373,0.05340840040236126,0
1137 Information technology directors,25 to 29,26,Male,Asian,-1.352173995595605,0.465342009751802,0.18902517122816812,0.792468698209222,92,72.90712023524841,0.9081048859867956,1
1137 Information technology directors,40 to 44,40,Male,White,0.5373934195420054,0.465342009751802,0.020634437503715665,1.406526639340801,68,95.64381147517446,0.9896910578945377,1
1137 Information technology directors,25 to 29,28,Male,Other,-1.352173995595605,0.465342009751802,-0.2772586769150353,0.6783918413290092,58,39.34672679708253,0.25629271380721713,1
1137 Information technology directors,40 to 44,42,Male,White,0.5373934195420054,0.465342009751802,0.020634437503715665,1.406526639340801,46,64.70022540967685,0.8130608121238068,1
1137 Information technology directors,25 to 29,28,Female,White,-1.352173995595605,-1.027050976484645,0.020634437503715665,0.45557412381675844,14,6.378037733434618,0.012589829424519944,0
1137 Information technology directors,35 to 39,36,Male,White,0.18299773820180693,0.465342009751802,0.020634437503715665,1.2498098192667417,51,63.740300782603825,0.7980304930518859,1
1137 Information technology directors,65 to 69,68,Female,White,-0.04899684087417129,-1.027050976484645,0.020634437503715665,0.7034176548515149,49,34.46746508772423,0.17461685958275003,0
1137 Information technology directors,65 to 69,68,Female,White,-0.04899684087417129,-1.027050976484645,0.020634437503715665,0.7034176548515149,34,23.916200264951506,0.06860104290577303,0
1137 Information technology directors,50 to 54,50,Male,White,0.3654696707095503,0.465342009751802,0.020634437503715665,1.328187688347733,67,88.98857511929812,0.9801374644874037,1
1137 Information technology directors,60 to 64,63,Female,White,-0.11134855878799191,-1.027050976484645,0.020634437503715665,0.6889487692740824,23,15.845821693303897,0.03181707855781495,0
1137 Information technology directors,35 to 39,38,Male,White,0.18299773820180693,0.465342009751802,0.020634437503715665,1.2498098192667417,67,83.73725789087169,0.9668732336911487,1
1137 Information technology directors,50 to 54,50,Female,Asian,0.3654696707095503,-1.027050976484645,0.18902517122816812,0.854260828944068,0,0.0,0.0066928509242848554,0
1137 Information technology directors,25 to 29,28,Male,White,-1.352173995595605,0.465342009751802,0.020634437503715665,0.7492125808959226,58,43.45432969196351,0.3419611066183778,1
1137 Information technology directors,30 to 34,34,Female,White,-0.49189854034211555,-1.027050976484645,0.020634437503715665,0.6068714074090685,54,32.7710560000897,0.15149872220557564,0
1137 Information technology directors,35 to 39,35,Female,White,0.18299773820180693,-1.027050976484645,0.020634437503715665,0.7599725736975085,13,9.87964345806761,0.01777485642543478,0
1137 Information technology directors,25 to 29,25,Male,White,-1.352173995595605,0.465342009751802,0.020634437503715665,0.7492125808959226,61,45.70196743465128,0.3941733130695192,1
1137 Information technology directors,25 to 29,28,Female,White,-1.352173995595605,-1.027050976484645,0.020634437503715665,0.45557412381675844,35,15.945094333586546,0.0321243108886741,0
1137 Information technology directors,45 to 49,47,Male,Asian,0.5815028083439374,0.465342009751802,0.18902517122816812,1.5097690062145723,57,86.05683335423062,0.9735497504560205,1
1137 Information technology directors,45 to 49,48,Male,White,0.5815028083439374,0.465342009751802,0.020634437503715665,1.427359763557572,25,35.6839940889393,0.19284941609982087,1
1137 Information technology directors,20 to 24,20,Male,White,-2.492549538177179,0.465342009751802,0.020634437503715665,0.5122934380236488,89,45.59411598410474,0.3916007738676313,1
1137 Information technology directors,30 to 34,33,Female,White,-0.49189854034211555,-1.027050976484645,0.020634437503715665,0.6068714074090685,20,12.137428148181371,0.022177342001574545,0
1137 Information technology directors,40 to 44,42,Female,Asian,0.5373934195420054,-1.027050976484645,0.18902517122816812,0.9046467027185777,5,4.5232335135928885,0.01048077415660851,0
1137 Information technology directors,45 to 49,46,Female,White,0.5815028083439374,-1.027050976484645,0.020634437503715665,0.8679354701658017,7,6.0755482911606125,0.012219286357339128,0
1137 Information technology directors,60 to 64,64,Female,White,-0.11134855878799191,-1.027050976484645,0.020634437503715665,0.6889487692740824,55,37.89218231007453,0.2295627551681072,0
1137 Information technology directors,50 to 54,54,Female,White,0.3654696707095503,-1.027050976484645,0.020634437503715665,0.8076318495074504,73,58.957125014043875,0.7100676240855645,1
1137 Information technology directors,65 to 69,66,Female,White,-0.04899684087417129,-1.027050976484645,0.020634437503715665,0.7034176548515149,37,26.02645322950605,0.08337463814476534,0
1137 Information technology directors,35 to 39,37,Male,White,0.18299773820180693,0.465342009751802,0.020634437503715665,1.2498098192667417,28,34.994674939468766,0.18234611584840954,1
1137 Information technology directors,50 to 54,51,Female,White,0.3654696707095503,-1.027050976484645,0.020634437503715665,0.8076318495074504,12,9.691582194089404,0.017449482278574183,1
1137 Information technology directors,20 to 24,21,Female,Black,-2.492549538177179,-1.027050976484645,-0.8545831010122279,0.23268696996745233,49,11.401661528405164,0.02063665503854571,0
1137 Information technology directors,50 to 54,52,Female,White,0.3654696707095503,-1.027050976484645,0.020634437503715665,0.8076318495074504,58,46.84264727143212,0.42171544468650407,0
